motusTagID,markerNumber,runID,recvDeployName,tagDepLon,tagDepLat,recvLat,recvLon,max.runLen,ts.h
30150,2Y,63652510,Grand_Isle,-90.0625,29.1846,29.25,-90,10,2019-05-09T00:17:09Z
30150,2Y,63652512,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-05-09T00:20:01Z
30150,2Y,63652514,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-09T00:20:58Z
30150,2Y,63652517,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-09T00:22:52Z
30150,2Y,63652518,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-09T00:22:52Z
30150,2Y,63652521,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-09T00:24:45Z
30150,2Y,63652523,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-09T00:25:44Z
30150,2Y,63652524,Grand_Isle,-90.0625,29.1846,29.25,-90,7,2019-05-09T00:47:48Z
30150,2Y,63652527,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-09T00:53:59Z
30150,2Y,63652531,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-09T01:08:16Z
30150,2Y,63652533,Grand_Isle,-90.0625,29.1846,29.25,-90,9,2019-05-09T01:11:06Z
30150,2Y,63652536,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-09T01:21:44Z
30150,2Y,63652539,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-05-09T01:39:31Z
30150,2Y,63652544,Grand_Isle,-90.0625,29.1846,29.25,-90,11,2019-05-09T01:48:00Z
30150,2Y,63652545,Grand_Isle,-90.0625,29.1846,29.25,-90,17,2019-05-09T02:00:35Z
30150,2Y,63652549,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-09T02:13:59Z
30150,2Y,63652552,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-05-09T02:20:25Z
30150,2Y,63652553,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-05-09T02:29:55Z
30150,2Y,63652555,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-05-09T02:31:57Z
30150,2Y,63652556,Grand_Isle,-90.0625,29.1846,29.25,-90,6,2019-05-09T02:48:21Z
30150,2Y,63652557,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-09T02:50:47Z
30150,2Y,63652559,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-09T02:59:00Z
30150,2Y,63652560,Grand_Isle,-90.0625,29.1846,29.25,-90,7,2019-05-09T03:16:22Z
30150,2Y,63652562,Grand_Isle,-90.0625,29.1846,29.25,-90,11,2019-05-09T03:20:19Z
30150,2Y,63652565,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-05-09T03:29:31Z
30150,2Y,63652568,Grand_Isle,-90.0625,29.1846,29.25,-90,8,2019-05-09T03:47:57Z
30150,2Y,63652570,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-05-09T03:56:06Z
30150,2Y,63652572,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-09T04:04:47Z
30150,2Y,63652574,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-09T04:18:52Z
30150,2Y,63652575,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-09T04:27:01Z
30150,2Y,63652576,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-09T04:31:47Z
30150,2Y,63652578,Grand_Isle,-90.0625,29.1846,29.25,-90,7,2019-05-09T04:34:07Z
30150,2Y,63652580,Grand_Isle,-90.0625,29.1846,29.25,-90,12,2019-05-09T04:39:04Z
30150,2Y,63652583,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-09T04:48:14Z
30150,2Y,63652584,Grand_Isle,-90.0625,29.1846,29.25,-90,11,2019-05-09T04:53:34Z
30150,2Y,63652587,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-09T05:06:08Z
30150,2Y,63652588,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-09T05:10:21Z
30150,2Y,63652590,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-09T05:15:29Z
30150,2Y,63652594,Grand_Isle,-90.0625,29.1846,29.25,-90,14,2019-05-09T05:28:55Z
30150,2Y,63652595,Grand_Isle,-90.0625,29.1846,29.25,-90,12,2019-05-09T05:29:39Z
30150,2Y,63652599,Grand_Isle,-90.0625,29.1846,29.25,-90,9,2019-05-09T05:34:46Z
30150,2Y,63652597,Grand_Isle,-90.0625,29.1846,29.25,-90,13,2019-05-09T05:35:43Z
30150,2Y,63652601,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-09T20:29:46Z
30150,2Y,63652602,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-05-09T20:30:33Z
30150,2Y,63652606,Grand_Isle,-90.0625,29.1846,29.25,-90,26,2019-05-09T20:37:15Z
30150,2Y,63652604,Grand_Isle,-90.0625,29.1846,29.25,-90,34,2019-05-09T20:39:19Z
30150,2Y,63652608,Grand_Isle,-90.0625,29.1846,29.25,-90,10,2019-05-09T20:45:09Z
30150,2Y,63652612,Grand_Isle,-90.0625,29.1846,29.25,-90,6,2019-05-09T20:49:25Z
30150,2Y,63652617,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-05-09T20:52:35Z
30150,2Y,63652618,Grand_Isle,-90.0625,29.1846,29.25,-90,7,2019-05-09T20:53:05Z
30150,2Y,63652620,Grand_Isle,-90.0625,29.1846,29.25,-90,6,2019-05-09T20:55:45Z
30150,2Y,63652622,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-05-09T20:57:00Z
30150,2Y,63652627,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-09T20:59:30Z
30150,2Y,63652628,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-05-09T21:00:15Z
30150,2Y,63652631,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-05-09T21:02:45Z
30150,2Y,63652635,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-09T21:03:46Z
30150,2Y,63652636,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-09T21:04:45Z
30150,2Y,63652642,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-09T21:07:45Z
30150,2Y,63652646,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-09T21:10:38Z
30150,2Y,63652650,Grand_Isle,-90.0625,29.1846,29.25,-90,9,2019-05-09T21:15:58Z
30150,2Y,63652652,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-05-09T21:20:10Z
30150,2Y,63652654,Grand_Isle,-90.0625,29.1846,29.25,-90,18,2019-05-09T21:27:22Z
30150,2Y,63652655,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-05-09T21:35:04Z
30150,2Y,63652657,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-05-09T21:44:17Z
30150,2Y,63652659,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-09T21:51:54Z
30150,2Y,63652660,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-05-09T21:57:57Z
30150,2Y,63652661,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-09T22:02:36Z
30150,2Y,63652663,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-09T22:09:58Z
30150,2Y,63652666,Grand_Isle,-90.0625,29.1846,29.25,-90,7,2019-05-09T22:20:10Z
30150,2Y,63652669,Grand_Isle,-90.0625,29.1846,29.25,-90,9,2019-05-09T22:42:28Z
30150,2Y,63652672,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-09T22:45:14Z
30150,2Y,63652671,Grand_Isle,-90.0625,29.1846,29.25,-90,25,2019-05-09T22:49:18Z
30150,2Y,63652675,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-09T22:58:43Z
30150,2Y,63652677,Grand_Isle,-90.0625,29.1846,29.25,-90,8,2019-05-09T23:01:51Z
30150,2Y,63652679,Grand_Isle,-90.0625,29.1846,29.25,-90,6,2019-05-09T23:05:53Z
30150,2Y,63652685,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-09T23:11:58Z
30150,2Y,63652688,Grand_Isle,-90.0625,29.1846,29.25,-90,6,2019-05-09T23:17:23Z
30150,2Y,63652693,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-05-09T23:25:03Z
30150,2Y,63652694,Grand_Isle,-90.0625,29.1846,29.25,-90,10,2019-05-09T23:35:27Z
30150,2Y,63652695,Grand_Isle,-90.0625,29.1846,29.25,-90,8,2019-05-09T23:41:40Z
30150,2Y,63652696,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-09T23:46:14Z
30150,2Y,63652697,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-05-09T23:51:10Z
30150,2Y,63652699,Grand_Isle,-90.0625,29.1846,29.25,-90,18,2019-05-10T00:41:26Z
30150,2Y,63652701,Grand_Isle,-90.0625,29.1846,29.25,-90,7,2019-05-10T00:56:46Z
30150,2Y,63652703,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-05-10T01:08:27Z
30150,2Y,63652704,Grand_Isle,-90.0625,29.1846,29.25,-90,15,2019-05-10T01:16:01Z
30150,2Y,63652710,Grand_Isle,-90.0625,29.1846,29.25,-90,6,2019-05-10T01:26:35Z
30150,2Y,63652711,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-05-10T01:29:15Z
30150,2Y,63652715,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-10T01:33:31Z
30150,2Y,63652718,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-05-10T01:38:17Z
30150,2Y,63652724,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-10T01:53:15Z
30150,2Y,63652726,Grand_Isle,-90.0625,29.1846,29.25,-90,10,2019-05-10T01:57:14Z
30150,2Y,63652728,Grand_Isle,-90.0625,29.1846,29.25,-90,7,2019-05-10T02:01:08Z
30150,2Y,63652729,Grand_Isle,-90.0625,29.1846,29.25,-90,12,2019-05-10T02:06:34Z
30150,2Y,63652730,Grand_Isle,-90.0625,29.1846,29.25,-90,10,2019-05-10T02:11:25Z
30150,2Y,63652733,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-10T02:17:14Z
30150,2Y,63652735,Grand_Isle,-90.0625,29.1846,29.25,-90,9,2019-05-10T02:28:19Z
30150,2Y,63652737,Grand_Isle,-90.0625,29.1846,29.25,-90,6,2019-05-10T02:57:07Z
30150,2Y,63652738,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-05-10T03:00:40Z
30150,2Y,63652742,Grand_Isle,-90.0625,29.1846,29.25,-90,11,2019-05-10T03:05:54Z
30150,2Y,63652744,Grand_Isle,-90.0625,29.1846,29.25,-90,32,2019-05-10T03:10:48Z
30150,2Y,63652746,Grand_Isle,-90.0625,29.1846,29.25,-90,22,2019-05-10T03:12:54Z
30150,2Y,63652747,Grand_Isle,-90.0625,29.1846,29.25,-90,12,2019-05-10T03:20:21Z
30150,2Y,63652748,Grand_Isle,-90.0625,29.1846,29.25,-90,19,2019-05-10T03:20:47Z
30150,2Y,63652750,Grand_Isle,-90.0625,29.1846,29.25,-90,9,2019-05-10T03:26:06Z
30150,2Y,63652752,Grand_Isle,-90.0625,29.1846,29.25,-90,16,2019-05-10T03:28:00Z
30150,2Y,63652754,Grand_Isle,-90.0625,29.1846,29.25,-90,11,2019-05-10T03:31:50Z
30150,2Y,63652756,Grand_Isle,-90.0625,29.1846,29.25,-90,10,2019-05-10T03:33:45Z
30150,2Y,63652760,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-10T03:37:00Z
30150,2Y,63652764,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-10T03:39:30Z
30150,2Y,63652767,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-10T03:41:00Z
30150,2Y,63652769,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-10T03:41:59Z
30150,2Y,63652772,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-10T03:44:15Z
30150,2Y,63652774,Grand_Isle,-90.0625,29.1846,29.25,-90,6,2019-05-10T03:44:50Z
30150,2Y,63652778,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-10T03:47:45Z
30150,2Y,63652781,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-05-10T03:49:17Z
30150,2Y,63652782,Grand_Isle,-90.0625,29.1846,29.25,-90,6,2019-05-10T03:50:00Z
30150,2Y,63652783,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-10T03:51:00Z
30150,2Y,63652787,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-10T03:53:29Z
30150,2Y,63652788,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-10T03:54:29Z
30150,2Y,63652793,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-10T03:56:46Z
30150,2Y,63652798,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-10T03:59:15Z
30150,2Y,63652801,Grand_Isle,-90.0625,29.1846,29.25,-90,15,2019-05-10T04:03:25Z
30150,2Y,63652803,Grand_Isle,-90.0625,29.1846,29.25,-90,19,2019-05-10T04:04:56Z
30150,2Y,63652805,Grand_Isle,-90.0625,29.1846,29.25,-90,7,2019-05-10T04:08:23Z
30150,2Y,63652806,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-10T04:08:53Z
30150,2Y,63652809,Grand_Isle,-90.0625,29.1846,29.25,-90,11,2019-05-10T04:12:21Z
30150,2Y,63652808,Grand_Isle,-90.0625,29.1846,29.25,-90,31,2019-05-10T04:17:58Z
30150,2Y,63652811,Grand_Isle,-90.0625,29.1846,29.25,-90,27,2019-05-10T04:20:15Z
30150,2Y,63652813,Grand_Isle,-90.0625,29.1846,29.25,-90,23,2019-05-10T04:29:41Z
30150,2Y,63652812,Grand_Isle,-90.0625,29.1846,29.25,-90,26,2019-05-10T04:31:10Z
30150,2Y,63652815,Grand_Isle,-90.0625,29.1846,29.25,-90,6,2019-05-10T04:36:26Z
30150,2Y,63652817,Grand_Isle,-90.0625,29.1846,29.25,-90,10,2019-05-10T04:39:25Z
30150,2Y,63652819,Grand_Isle,-90.0625,29.1846,29.25,-90,16,2019-05-10T04:41:13Z
30150,2Y,63652821,Grand_Isle,-90.0625,29.1846,29.25,-90,12,2019-05-10T04:45:17Z
30150,2Y,63652829,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-10T04:49:37Z
30150,2Y,63652828,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-10T04:49:37Z
30150,2Y,63652831,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-05-10T04:51:45Z
30150,2Y,63652833,Grand_Isle,-90.0625,29.1846,29.25,-90,6,2019-05-10T04:53:08Z
30150,2Y,63652834,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-10T04:53:30Z
30150,2Y,63652835,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-10T04:54:24Z
30150,2Y,63652836,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-05-10T04:55:13Z
30150,2Y,63652838,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-05-10T04:56:58Z
30150,2Y,63652843,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-10T04:59:14Z
30150,2Y,63652849,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-10T05:02:30Z
30150,2Y,63652852,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-10T05:03:53Z
30150,2Y,63652853,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-10T05:05:00Z
30150,2Y,63652856,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-10T05:07:29Z
30150,2Y,63652857,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-10T05:07:52Z
30150,2Y,63652859,Grand_Isle,-90.0625,29.1846,29.25,-90,10,2019-05-10T05:11:02Z
30150,2Y,63652861,Grand_Isle,-90.0625,29.1846,29.25,-90,15,2019-05-10T05:12:29Z
30150,2Y,63652867,Grand_Isle,-90.0625,29.1846,29.25,-90,9,2019-05-10T05:18:08Z
30150,2Y,63652869,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-05-10T05:18:47Z
30150,2Y,63652873,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-05-10T05:21:52Z
30150,2Y,63652871,Grand_Isle,-90.0625,29.1846,29.25,-90,11,2019-05-10T05:22:22Z
30150,2Y,63652877,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-10T20:17:59Z
30150,2Y,63652878,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-10T20:18:53Z
30150,2Y,63652880,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-05-10T20:20:16Z
30150,2Y,63652883,Grand_Isle,-90.0625,29.1846,29.25,-90,24,2019-05-10T20:25:51Z
30150,2Y,63652884,Grand_Isle,-90.0625,29.1846,29.25,-90,18,2019-05-10T20:25:52Z
30150,2Y,63652886,Grand_Isle,-90.0625,29.1846,29.25,-90,16,2019-05-10T20:34:02Z
30150,2Y,63652888,Grand_Isle,-90.0625,29.1846,29.25,-90,16,2019-05-10T20:34:35Z
30150,2Y,63652896,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-10T20:41:05Z
30150,2Y,63652899,Grand_Isle,-90.0625,29.1846,29.25,-90,7,2019-05-10T20:43:34Z
30150,2Y,63652902,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-10T20:43:50Z
30150,2Y,63652904,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-05-10T20:46:06Z
30150,2Y,63652906,Grand_Isle,-90.0625,29.1846,29.25,-90,7,2019-05-10T20:47:25Z
30150,2Y,63652908,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-10T20:48:49Z
30150,2Y,63652912,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-10T20:50:42Z
30150,2Y,63652916,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-10T20:52:36Z
30150,2Y,63652917,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-05-10T20:53:36Z
30150,2Y,63652918,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-05-10T20:54:22Z
30150,2Y,63652920,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-10T20:55:52Z
30150,2Y,63652921,Grand_Isle,-90.0625,29.1846,29.25,-90,11,2019-05-10T20:58:41Z
30150,2Y,63652922,Grand_Isle,-90.0625,29.1846,29.25,-90,15,2019-05-10T20:58:52Z
30150,2Y,63652926,Grand_Isle,-90.0625,29.1846,29.25,-90,8,2019-05-10T21:02:58Z
30150,2Y,63652925,Grand_Isle,-90.0625,29.1846,29.25,-90,7,2019-05-10T21:03:28Z
30150,2Y,63652928,Grand_Isle,-90.0625,29.1846,29.25,-90,9,2019-05-10T21:06:41Z
30150,2Y,63652932,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-05-10T21:08:36Z
30150,2Y,63652934,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-10T21:10:07Z
30150,2Y,63652938,Grand_Isle,-90.0625,29.1846,29.25,-90,11,2019-05-10T21:13:45Z
30150,2Y,63652940,Grand_Isle,-90.0625,29.1846,29.25,-90,10,2019-05-10T21:14:18Z
30150,2Y,63652942,Grand_Isle,-90.0625,29.1846,29.25,-90,29,2019-05-10T21:21:49Z
30150,2Y,63652944,Grand_Isle,-90.0625,29.1846,29.25,-90,32,2019-05-10T21:22:29Z
30150,2Y,63652949,Grand_Isle,-90.0625,29.1846,29.25,-90,21,2019-05-10T21:33:13Z
30150,2Y,63652950,Grand_Isle,-90.0625,29.1846,29.25,-90,25,2019-05-10T21:34:15Z
30150,2Y,63652954,Grand_Isle,-90.0625,29.1846,29.25,-90,9,2019-05-10T21:41:56Z
30150,2Y,63652955,Grand_Isle,-90.0625,29.1846,29.25,-90,16,2019-05-10T21:43:05Z
30150,2Y,63652957,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-10T21:44:59Z
30150,2Y,63652961,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-10T21:47:42Z
30150,2Y,63652965,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-05-10T21:49:49Z
30150,2Y,63652971,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-10T21:52:51Z
30150,2Y,63652970,Grand_Isle,-90.0625,29.1846,29.25,-90,10,2019-05-10T21:53:29Z
30150,2Y,63652975,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-05-10T21:56:21Z
30150,2Y,63652977,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-10T21:57:18Z
30150,2Y,63652985,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-10T22:01:05Z
30150,2Y,63652986,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-05-10T22:02:06Z
30150,2Y,63652987,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-05-10T22:02:51Z
30150,2Y,63652989,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-05-10T22:04:36Z
30150,2Y,63652991,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-10T22:05:34Z
30150,2Y,63652999,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-10T22:09:20Z
30150,2Y,63653002,Grand_Isle,-90.0625,29.1846,29.25,-90,7,2019-05-10T22:11:49Z
30150,2Y,63653005,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-10T22:12:05Z
30150,2Y,63653007,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-05-10T22:14:21Z
30150,2Y,63653015,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-05-10T22:20:42Z
30150,2Y,63653018,Grand_Isle,-90.0625,29.1846,29.25,-90,14,2019-05-10T22:29:53Z
30150,2Y,63653020,Grand_Isle,-90.0625,29.1846,29.25,-90,7,2019-05-10T22:35:21Z
30150,2Y,63653021,Grand_Isle,-90.0625,29.1846,29.25,-90,18,2019-05-10T22:41:10Z
30150,2Y,63653022,Grand_Isle,-90.0625,29.1846,29.25,-90,7,2019-05-10T22:48:25Z
30150,2Y,63653024,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-10T22:50:26Z
30150,2Y,63653032,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-10T23:05:33Z
30150,2Y,63653035,Grand_Isle,-90.0625,29.1846,29.25,-90,6,2019-05-10T23:29:20Z
30150,2Y,63653038,Grand_Isle,-90.0625,29.1846,29.25,-90,11,2019-05-10T23:35:17Z
30150,2Y,63653039,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-10T23:39:12Z
30150,2Y,63653040,Grand_Isle,-90.0625,29.1846,29.25,-90,8,2019-05-10T23:47:21Z
30150,2Y,63653041,Grand_Isle,-90.0625,29.1846,29.25,-90,7,2019-05-10T23:58:38Z
30150,2Y,63653046,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-05-11T00:19:26Z
30150,2Y,63653050,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-05-11T00:38:45Z
30150,2Y,63653053,Grand_Isle,-90.0625,29.1846,29.25,-90,6,2019-05-11T00:49:45Z
30150,2Y,63653056,Grand_Isle,-90.0625,29.1846,29.25,-90,8,2019-05-11T01:12:58Z
30150,2Y,63653061,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-11T02:03:33Z
30150,2Y,63653062,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-11T02:07:32Z
30150,2Y,63653065,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-11T02:31:55Z
30150,2Y,63653067,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-05-11T02:35:29Z
30150,2Y,63653068,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-05-11T02:37:26Z
30150,2Y,63653072,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-11T02:42:47Z
30150,2Y,63653074,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-05-11T02:47:06Z
30150,2Y,63653076,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-11T02:54:40Z
30150,2Y,63653079,Grand_Isle,-90.0625,29.1846,29.25,-90,6,2019-05-11T03:03:31Z
30150,2Y,63653080,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-11T03:09:30Z
30150,2Y,63653081,Grand_Isle,-90.0625,29.1846,29.25,-90,8,2019-05-11T03:29:18Z
30150,2Y,63653085,Grand_Isle,-90.0625,29.1846,29.25,-90,7,2019-05-11T03:35:47Z
30150,2Y,63653086,Grand_Isle,-90.0625,29.1846,29.25,-90,6,2019-05-11T03:39:14Z
30150,2Y,63653091,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-05-11T03:54:48Z
30150,2Y,63653096,Grand_Isle,-90.0625,29.1846,29.25,-90,6,2019-05-11T04:07:21Z
30150,2Y,63653103,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-11T04:30:21Z
30150,2Y,63653107,Grand_Isle,-90.0625,29.1846,29.25,-90,7,2019-05-11T04:50:15Z
30150,2Y,63653110,Grand_Isle,-90.0625,29.1846,29.25,-90,6,2019-05-11T04:56:25Z
30150,2Y,63653117,Grand_Isle,-90.0625,29.1846,29.25,-90,20,2019-05-11T05:22:51Z
30150,2Y,63653116,Grand_Isle,-90.0625,29.1846,29.25,-90,19,2019-05-11T05:23:29Z
30150,2Y,63653118,Grand_Isle,-90.0625,29.1846,29.25,-90,8,2019-05-11T05:27:51Z
30150,2Y,63653119,Grand_Isle,-90.0625,29.1846,29.25,-90,8,2019-05-11T05:29:08Z
30150,2Y,63653122,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-11T05:31:56Z
30150,2Y,63653121,Grand_Isle,-90.0625,29.1846,29.25,-90,17,2019-05-11T05:34:07Z
30150,2Y,63653123,Grand_Isle,-90.0625,29.1846,29.25,-90,20,2019-05-11T05:37:53Z
30150,2Y,63653125,Grand_Isle,-90.0625,29.1846,29.25,-90,10,2019-05-11T05:40:41Z
30150,2Y,63653127,Grand_Isle,-90.0625,29.1846,29.25,-90,7,2019-05-11T05:43:56Z
30150,2Y,63653134,Grand_Isle,-90.0625,29.1846,29.25,-90,13,2019-05-11T21:28:02Z
30150,2Y,63653135,Grand_Isle,-90.0625,29.1846,29.25,-90,8,2019-05-11T21:28:39Z
30150,2Y,63653137,Grand_Isle,-90.0625,29.1846,29.25,-90,6,2019-05-11T21:31:22Z
30150,2Y,63653138,Grand_Isle,-90.0625,29.1846,29.25,-90,7,2019-05-11T21:32:53Z
30150,2Y,63653143,Grand_Isle,-90.0625,29.1846,29.25,-90,16,2019-05-11T21:38:33Z
30150,2Y,63653144,Grand_Isle,-90.0625,29.1846,29.25,-90,20,2019-05-11T21:40:29Z
30150,2Y,63653146,Grand_Isle,-90.0625,29.1846,29.25,-90,11,2019-05-11T21:44:22Z
30150,2Y,63653148,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-05-11T21:45:32Z
30150,2Y,63653154,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-11T21:49:17Z
30150,2Y,63653156,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-11T21:50:16Z
30150,2Y,63653159,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-05-11T21:52:10Z
